weather,direction,speed
overcast clouds,52,1
overcast clouds,52,1
overcast clouds,52,1
overcast clouds,358,2
overcast clouds,358,2
overcast clouds,358,2
broken clouds,61,3
broken clouds,61,3
broken clouds,61,3
light rain,61,3
light rain,61,3
light rain,61,3
light rain,76,2
light rain,76,2
light rain,76,2
moderate rain,78,3
moderate rain,78,3
moderate rain,78,3
light rain,82,3
light rain,82,3
light rain,82,3
light rain,75,2
light rain,75,2
light rain,75,2
light rain,91,3
light rain,91,3
light rain,91,3
light rain,127,5
light rain,127,5
light rain,127,5
moderate rain,138,6
moderate rain,138,6
moderate rain,138,6
moderate rain,136,5
moderate rain,136,5
moderate rain,136,5
moderate rain,146,5
moderate rain,146,5
moderate rain,146,5
moderate rain,146,4
moderate rain,146,4
moderate rain,146,4
light rain,127,2
light rain,127,2
light rain,127,2
light rain,78,2
light rain,78,2
light rain,78,2
light rain,43,2
light rain,43,2
light rain,43,2
broken clouds,38,3
broken clouds,38,3
broken clouds,38,3
overcast clouds,81,1
overcast clouds,81,1
overcast clouds,81,1
light rain,75,2
light rain,75,2
light rain,75,2
moderate rain,70,3
moderate rain,70,3
moderate rain,70,3
moderate rain,93,3
moderate rain,93,3
moderate rain,93,3
light rain,96,3
light rain,96,3
light rain,96,3
light rain,92,3
light rain,92,3
light rain,92,3
light rain,132,5
light rain,132,5
light rain,132,5
moderate rain,151,6
moderate rain,151,6
moderate rain,151,6
moderate rain,154,4
moderate rain,154,4
moderate rain,154,4
moderate rain,161,3
moderate rain,161,3
moderate rain,161,3
moderate rain,163,2
moderate rain,163,2
moderate rain,163,2
moderate rain,49,1
moderate rain,49,1
moderate rain,49,1
moderate rain,79,1
moderate rain,79,1
moderate rain,79,1
moderate rain,99,2
moderate rain,99,2
moderate rain,99,2
light rain,100,2
light rain,100,2
light rain,100,2
moderate rain,86,3
moderate rain,86,3
moderate rain,86,3
light rain,79,2
light rain,79,2
light rain,79,2
light rain,59,2
light rain,59,2
light rain,59,2
light rain,58,2
light rain,58,2
light rain,58,2
scattered clouds,60,2
scattered clouds,60,2
scattered clouds,60,2
scattered clouds,53,2
scattered clouds,53,2
scattered clouds,53,2
scattered clouds,31,1
scattered clouds,31,1
scattered clouds,31,1
broken clouds,32,2
broken clouds,32,2
broken clouds,32,2
broken clouds,34,2
broken clouds,34,2
broken clouds,34,2
overcast clouds,66,2
overcast clouds,66,2
overcast clouds,66,2
broken clouds,61,1
broken clouds,61,1
broken clouds,61,1
moderate rain,72,2
moderate rain,72,2
moderate rain,72,2
moderate rain,125,3
moderate rain,125,3
moderate rain,125,3
light rain,130,1
light rain,130,1
light rain,130,1
light rain,90,1
light rain,90,1
light rain,90,1
light rain,96,1
light rain,96,1
light rain,96,1
light rain,56,1
light rain,56,1
light rain,56,1
scattered clouds,20,1
scattered clouds,20,1
scattered clouds,20,1
broken clouds,18,1
broken clouds,18,1
broken clouds,18,1
light rain,301,1
light rain,301,1
light rain,301,1
light rain,339,1
light rain,339,1
light rain,339,1
overcast clouds,334,1
overcast clouds,334,1
overcast clouds,334,1
light rain,350,1
light rain,350,1
light rain,350,1
light rain,11,1
light rain,11,1
light rain,11,1
light rain,18,1
light rain,18,1
light rain,18,1
moderate rain,63,2
moderate rain,63,2
moderate rain,63,2
moderate rain,81,2
moderate rain,81,2
moderate rain,81,2
moderate rain,128,1
moderate rain,128,1
moderate rain,128,1
light rain,226,1
light rain,226,1
light rain,226,1
light rain,208,0
light rain,208,0
light rain,208,0
light rain,101,1
light rain,101,1
light rain,101,1
overcast clouds,111,1
overcast clouds,111,1
overcast clouds,111,1
light rain,131,2
light rain,131,2
light rain,131,2
overcast clouds,137,1
overcast clouds,137,1
overcast clouds,137,1
fog,119,1
fog,190,3
light rain,119,1
sky is clear,133,1
proximity shower rain,140,3
light rain,140,3
light intensity shower rain,100,3
mist,110,4
fog,110,3
mist,350,1
light rain,100,2
light rain,80,3
light rain,170,2
light rain,148,4
light rain,180,2
light rain,350,2
light rain,190,4
light rain,190,5
light rain,160,4
light rain,80,6
light rain,170,3
mist,70,8
mist,80,6
mist,150,5
mist,170,4
mist,180,6
mist,190,6
mist,170,5
mist,360,4
mist,170,5
mist,180,6
mist,180,5
mist,200,6
mist,180,5
mist,170,4
fog,150,4
moderate rain,190,5
mist,150,4
mist,240,3
light rain,240,3
light rain,0,1
light snow,200,4
light snow,230,3
overcast clouds,210,4
sky is clear,180,3
mist,190,6
mist,190,5
fog,170,4
mist,250,2
mist,110,8
mist,200,6
mist,180,6
mist,190,6
mist,190,5
mist,180,4
mist,200,4
mist,60,1
mist,70,2
sky is clear,90,2
sky is clear,140,2
fog,100,3
sky is clear,100,2
overcast clouds,260,3
overcast clouds,250,4
sky is clear,80,1
scattered clouds,260,2
sky is clear,90,3
sky is clear,280,1
sky is clear,72,1
fog,110,1
fog,60,4
fog,0,1
fog,112,2
fog,80,2
sky is clear,112,2
overcast clouds,300,4
light intensity shower rain,300,3
light intensity shower rain,230,3
light intensity shower rain,200,3
shower rain,290,1
fog,0,1
fog,100,4
light intensity shower rain,0,1
light intensity shower rain,180,3
mist,80,5
light rain,90,5
light rain,80,3
light rain,190,4
light rain,180,3
light rain,190,4
light rain,170,2
moderate rain,200,2
moderate rain,80,6
fog,80,5
fog,180,2
mist,220,1
fog,60,2
fog,320,2
light rain,150,1
fog,130,4
moderate rain,170,4
mist,140,2
mist,120,3
mist,150,3
mist,110,3
mist,110,2
mist,130,1
mist,130,1
mist,110,4
mist,118,2
mist,118,2
mist,129,1
mist,60,3
light rain,190,2
mist,200,4
scattered clouds,120,2
scattered clouds,121,1
light intensity shower rain,80,5
light rain,90,5
proximity shower rain,90,4
broken clouds,0,1
scattered clouds,170,3
scattered clouds,160,8
broken clouds,170,7
light intensity shower rain,180,2
overcast clouds,170,3
broken clouds,90,4
sky is clear,180,1
sky is clear,103,2
moderate rain,160,2
sky is clear,190,4
fog,190,4
fog,160,3
fog,150,3
sky is clear,170,2
light rain,90,6
mist,150,4
mist,170,4
mist,160,5
light rain,170,4
light rain,160,3
light rain,80,4
light rain,170,4
mist,90,6
mist,100,6
light rain,80,3
fog,130,2
fog,50,3
fog,130,2
fog,60,4
fog,0,1
mist,60,5
mist,50,2
mist,70,3
sky is clear,88,2
sky is clear,170,3
proximity shower rain,340,1
overcast clouds,54,2
light snow,60,1
overcast clouds,80,1
sky is clear,190,6
sky is clear,200,6
light snow,150,1
sky is clear,200,6
light snow,180,2
sky is clear,200,6
light rain,200,7
mist,200,6
mist,200,6
mist,200,5
mist,200,7
mist,180,6
mist,180,4
mist,40,1
mist,190,6
mist,120,3
mist,200,4
mist,210,4
sky is clear,190,3
proximity shower rain,60,2
light rain,200,6
light rain,200,7
light rain,190,4
light rain,200,3
light rain,240,5
light rain,190,6
light rain,180,4
mist,70,3
mist,190,4
mist,100,4
fog,180,2
fog,0,1
fog,120,2
fog,160,3
proximity shower rain,160,1
fog,210,2
overcast clouds,110,3
overcast clouds,190,1
light rain,180,4
sky is clear,170,4
fog,100,3
broken clouds,43,1
broken clouds,70,2
fog,30,3
fog,70,2
fog,330,4
mist,330,4
sky is clear,100,1
overcast clouds,340,6
light rain,330,6
light snow,340,6
light snow,330,5
light snow,360,3
mist,35,1
mist,35,1
fog,350,2
sky is clear,66,1
sky is clear,66,1
sky is clear,66,1
sky is clear,50,3
sky is clear,330,2
sky is clear,350,1
light intensity shower rain,340,1
light intensity shower rain,81,0
light intensity shower rain,81,0
light intensity shower rain,3,0
sky is clear,3,0
light rain,3,0
light rain,11,2
light rain,11,2
sky is clear,11,2
sky is clear,45,1
sky is clear,45,1
sky is clear,45,1
sky is clear,83,2
sky is clear,83,2
sky is clear,83,2
sky is clear,26,1
light rain,26,1
fog,26,1
fog,0,1
light intensity shower rain,40,1
fog,10,2
light rain,80,1
light rain,330,2
light rain,10,2
sky is clear,66,2
light intensity shower rain,66,2
light intensity shower rain,350,1
light intensity shower rain,26,2
sky is clear,26,2
fog,130,1
fog,100,3
fog,46,1
light rain,46,1
light rain,60,2
light rain,40,3
light rain,74,3
light rain,100,5
light rain,180,5
light rain,190,1
light rain,200,7
mist,100,6
mist,100,6
mist,150,10
mist,110,4
light rain,150,5
mist,180,3
mist,150,5
mist,200,5
mist,210,8
sky is clear,210,2
light rain,210,4
light rain,199,1
sky is clear,280,3
few clouds,120,1
sky is clear,130,2
sky is clear,180,2
sky is clear,200,2
overcast clouds,91,2
overcast clouds,190,3
sky is clear,91,2
light rain,90,2
proximity shower rain,120,2
overcast clouds,110,1
scattered clouds,100,2
light rain,160,2
light rain,180,3
fog,170,2
mist,190,5
fog,180,6
mist,170,4
mist,170,4
mist,170,3
mist,150,4
mist,170,3
mist,160,4
mist,170,4
mist,70,5
mist,110,8
light rain,170,5
light rain,190,5
mist,180,3
mist,170,4
mist,180,4
mist,210,4
mist,200,3
mist,230,2
fog,190,1
mist,190,2
fog,190,1
fog,220,2
fog,200,2
mist,240,4
few clouds,220,1
sky is clear,190,3
sky is clear,180,2
broken clouds,200,2
overcast clouds,60,2
broken clouds,220,2
few clouds,230,0
few clouds,190,1
sky is clear,90,1
sky is clear,70,1
sky is clear,80,3
few clouds,50,2
sky is clear,80,2
mist,150,2
mist,80,3
fog,51,2
mist,60,6
fog,250,2
mist,47,1
mist,120,2
mist,170,1
mist,140,2
light snow,110,1
light snow,120,2
light rain,150,2
light snow,112,1
light snow,112,1
light snow,240,1
light snow,160,3
mist,220,3
mist,230,1
light rain,320,2
broken clouds,340,1
mist,200,2
mist,0,1
mist,210,2
light intensity shower rain,180,3
mist,210,2
mist,180,4
mist,210,1
light intensity shower rain,200,2
overcast clouds,101,0
light intensity shower rain,190,2
fog,220,5
broken clouds,80,2
overcast clouds,97,1
light rain,92,2
light snow,100,3
light rain,170,2
light rain,150,4
light rain,20,3
light rain,190,3
light rain,190,3
light rain,190,3
fog,240,4
fog,80,1
fog,60,3
mist,310,2
mist,80,2
fog,30,2
light intensity shower rain,80,4
mist,90,4
mist,90,2
mist,180,3
overcast clouds,190,2
light intensity shower rain,170,1
mist,180,2
sky is clear,340,3
light intensity shower rain,340,3
mist,20,5
mist,10,4
light intensity shower rain,10,6
light intensity shower rain,170,2
light intensity shower rain,0,1
sky is clear,170,3
overcast clouds,340,5
light intensity shower rain,10,3
light snow,170,2
light snow,70,3
snow,76,1
fog,320,6
fog,90,2
mist,60,2
mist,50,2
sky is clear,60,2
overcast clouds,330,9
scattered clouds,330,9
sky is clear,42,2
sky is clear,320,6
sky is clear,45,2
sky is clear,45,2
sky is clear,70,1
fog,40,1
fog,60,1
fog,60,3
fog,320,6
scattered clouds,60,4
sky is clear,320,8
sky is clear,320,7
sky is clear,330,5
light intensity shower rain,50,2
light intensity shower rain,110,4
light rain,300,2
light rain,80,3
sky is clear,120,2
sky is clear,65,3
few clouds,40,3
sky is clear,80,2
sky is clear,40,2
sky is clear,10,1
sky is clear,70,3
light rain,50,4
light rain,280,3
light rain,120,3
light rain,50,7
light rain,90,5
light rain,70,4
sky is clear,70,1
light intensity shower rain,170,7
proximity shower rain,0,1
light rain,50,1
light rain,60,2
sky is clear,170,5
proximity shower rain,80,2
light intensity shower rain,60,2
light intensity shower rain,110,2
light intensity shower rain,60,3
sky is clear,40,2
light rain,10,3
light rain,50,2
light rain,80,6
light rain,160,4
light rain,170,4
light rain,160,5
light rain,80,6
light intensity shower rain,90,7
overcast clouds,90,6
sky is clear,160,5
sky is clear,170,5
light rain,170,5
light rain,240,4
light rain,240,4
light intensity shower rain,120,4
light intensity shower rain,260,2
sky is clear,290,2
light intensity shower rain,137,5
light intensity shower rain,137,5
light rain,80,1
proximity shower rain,180,4
light intensity shower rain,60,1
light intensity shower rain,120,7
light intensity shower rain,180,4
light intensity shower rain,180,3
scattered clouds,190,3
broken clouds,200,3
light rain,170,2
light rain,200,3
scattered clouds,190,4
sky is clear,200,5
sky is clear,200,4
sky is clear,190,3
sky is clear,210,3
overcast clouds,150,4
sky is clear,190,4
sky is clear,190,4
fog,200,3
broken clouds,150,4
sky is clear,190,4
sky is clear,190,2
scattered clouds,270,2
mist,290,2
few clouds,270,3
sky is clear,210,2
scattered clouds,163,1
few clouds,163,1
sky is clear,210,1
broken clouds,104,2
broken clouds,80,1
light rain,78,3
scattered clouds,30,2
overcast clouds,80,5
few clouds,140,3
mist,190,3
mist,180,4
mist,180,5
mist,190,2
mist,190,2
mist,170,4
mist,330,7
mist,180,5
mist,180,5
mist,160,5
light intensity drizzle,0,1
mist,60,4
mist,160,4
mist,160,1
mist,320,8
mist,160,2
mist,150,4
mist,170,4
mist,90,7
mist,90,6
mist,160,3
mist,90,7
mist,100,5
mist,200,3
mist,130,4
light rain,190,3
light rain,120,4
light rain,180,3
light rain,100,4
light rain,170,4
fog,240,3
fog,83,2
fog,110,2
mist,170,3
mist,180,3
mist,260,2
light intensity shower rain,160,3
light intensity shower rain,130,4
light intensity shower rain,170,3
light intensity shower rain,170,3
light intensity shower rain,170,3
broken clouds,170,7
broken clouds,140,7
light intensity shower rain,150,8
mist,170,5
mist,160,5
sky is clear,134,7
light intensity shower rain,130,10
light snow,150,8
light rain,170,4
light rain,170,6
sky is clear,165,5
few clouds,160,5
few clouds,184,4
sky is clear,211,3
fog,240,3
light rain,0,1
fog,159,3
fog,170,6
fog,170,5
light rain,160,9
light rain,150,8
light rain,150,5
broken clouds,170,3
fog,140,4
mist,140,2
mist,130,5
mist,70,5
mist,160,5
mist,70,8
mist,90,8
light rain,220,6
light rain,260,9
light rain,180,5
light intensity shower rain,210,2
light intensity shower rain,190,2
light intensity shower rain,190,2
sky is clear,190,2
sky is clear,43,1
mist,43,1
mist,190,4
mist,120,2
mist,170,2
few clouds,190,2
light rain,170,2
sky is clear,75,2
broken clouds,80,2
fog,60,2
fog,50,2
fog,70,3
few clouds,60,3
fog,70,2
light rain,60,2
light rain,60,1
moderate rain,50,3
moderate rain,70,3
moderate rain,30,4
moderate rain,60,1
light rain,50,3
light rain,50,3
light rain,180,3
moderate rain,280,1
sleet,270,3
light snow,310,2
light snow,87,4
mist,330,3
mist,87,4
fog,330,2
fog,340,2
mist,350,3
mist,350,2
mist,350,2
mist,340,3
mist,290,4
mist,310,4
mist,310,5
mist,330,3
mist,330,2
mist,180,1
light intensity drizzle,210,1
light intensity drizzle,310,1
light intensity drizzle,150,4
sky is clear,190,2
sky is clear,249,0
light rain,249,0
overcast clouds,120,2
fog,170,1
overcast clouds,170,1
light rain,190,4
light rain,180,4
proximity shower rain,70,3
mist,70,3
proximity shower rain,130,2
proximity shower rain,300,6
light rain,180,4
light snow,120,6
light snow,160,3
light snow,70,6
mist,80,5
mist,170,4
light rain,220,3
mist,320,5
light intensity shower rain,320,4
light intensity shower rain,310,2
light intensity shower rain,300,2
light intensity shower rain,270,1
sky is clear,357,1
sky is clear,190,1
sky is clear,357,1
sky is clear,76,2
fog,270,3
fog,76,2
light snow,44,1
mist,320,12
mist,310,13
mist,359,1
mist,359,1
light rain,10,2
light rain,10,1
light rain,350,2
light rain,317,1
mist,357,1
light rain,357,1
broken clouds,357,1
sky is clear,32,1
mist,32,1
scattered clouds,32,1
broken clouds,47,1
fog,47,1
overcast clouds,200,2
fog,52,2
fog,52,2
fog,52,2
fog,67,2
mist,280,1
light intensity shower rain,130,1
mist,60,2
haze,310,12
haze,100,4
light snow,80,4
mist,80,5
overcast clouds,80,5
broken clouds,65,2
broken clouds,150,1
overcast clouds,140,2
light intensity drizzle,120,2
