Vancouver,temp
sky is clear,271.02
sky is clear,271.4
sky is clear,271.55
sky is clear,270.97
sky is clear,271.03
sky is clear,271.36
sky is clear,271.68
sky is clear,272.79
light rain,273.2
light rain,273.81
sky is clear,274.86
sky is clear,275.72
sky is clear,276.05
sky is clear,276.17
light rain,275.67
sky is clear,275.14
sky is clear,274.96
sky is clear,274.81
sky is clear,274.65
sky is clear,274.02
sky is clear,274.18
sky is clear,274.07
sky is clear,273.85
sky is clear,273.7
sky is clear,273.7
sky is clear,273.7
sky is clear,273.64
sky is clear,273.65
sky is clear,273.64
sky is clear,273.45
sky is clear,273.28
sky is clear,274.14
sky is clear,274.71
broken clouds,275.32
broken clouds,275.96
broken clouds,276.91
broken clouds,277.23
broken clouds,277.43
scattered clouds,277.23
scattered clouds,276
scattered clouds,274.84
scattered clouds,273.96
broken clouds,273.93
few clouds,273.46
sky is clear,273.36
broken clouds,273.05
scattered clouds,272.85
overcast clouds,272.77
overcast clouds,272.59
overcast clouds,272.71
broken clouds,272.35
sky is clear,271.93
sky is clear,271.52
few clouds,271.32
few clouds,271.41
few clouds,272.27
few clouds,274.05
few clouds,275.04
few clouds,275.61
few clouds,275.92
few clouds,276.51
few clouds,276.22
few clouds,275.97
few clouds,275.01
few clouds,273.91
few clouds,272.81
few clouds,272.49
sky is clear,271.99
sky is clear,271.59
few clouds,271.28
sky is clear,271.18
few clouds,270.72
sky is clear,270.28
few clouds,269.87
broken clouds,270.3
few clouds,269.83
few clouds,269.2
broken clouds,269.1
few clouds,268.08
few clouds,269.5
few clouds,270.04
few clouds,271.33
few clouds,271.82
few clouds,272.35
few clouds,272.66
few clouds,272.48
few clouds,272.11
few clouds,271.36
broken clouds,271
broken clouds,271.15
overcast clouds,271.06
overcast clouds,270.77
overcast clouds,270.65
overcast clouds,270.13
broken clouds,269.09
few clouds,268.75
sky is clear,268.72
sky is clear,268.57
sky is clear,269.21
sky is clear,269.09
sky is clear,268.51
sky is clear,267.65
few clouds,267.72
few clouds,269.34
few clouds,269.49
few clouds,271.1
sky is clear,271.74
sky is clear,272.04
sky is clear,272.22
sky is clear,272.28
sky is clear,271.42
sky is clear,270.79
sky is clear,269.41
sky is clear,269.01
sky is clear,268.61
sky is clear,268.21
sky is clear,267.85
sky is clear,267.64
sky is clear,267.41
sky is clear,267.58
sky is clear,267.57
sky is clear,267.26
sky is clear,266.63
sky is clear,266.19
sky is clear,266.16
few clouds,266.17
few clouds,266.19
few clouds,267.48
scattered clouds,269.59
few clouds,270.93
scattered clouds,271.9
scattered clouds,272.88
broken clouds,273.35
broken clouds,273.2
overcast clouds,272.73
broken clouds,272.29
broken clouds,271.67
overcast clouds,271.54
broken clouds,271.04
broken clouds,270.86
broken clouds,270.63
broken clouds,270.32
overcast clouds,269.99
overcast clouds,269.98
overcast clouds,269.74
overcast clouds,269.46
overcast clouds,269.46
overcast clouds,269.29
broken clouds,268.78
broken clouds,268.62
scattered clouds,268.49
scattered clouds,269.37
few clouds,270.23
broken clouds,271.4
broken clouds,272.27
scattered clouds,272.92
few clouds,273.63
sky is clear,273.97
sky is clear,273.58
sky is clear,272.62
sky is clear,271.19
sky is clear,270.49
sky is clear,270.46
sky is clear,270.4
sky is clear,269.96
sky is clear,269.29
sky is clear,269.06
sky is clear,268.68
sky is clear,268.63
sky is clear,268.71
sky is clear,268.51
sky is clear,268.25
sky is clear,267.78
sky is clear,267.98
sky is clear,268.07
few clouds,270.04
few clouds,271.71
few clouds,273.16
scattered clouds,274.11
broken clouds,274.48
broken clouds,275.55
scattered clouds,275.71
broken clouds,275.31
broken clouds,274.33
broken clouds,273.76
broken clouds,273.82
broken clouds,273.1
broken clouds,272.52
broken clouds,272.02
broken clouds,271.93
broken clouds,271.72
broken clouds,271.47
broken clouds,270.92
scattered clouds,270.71
scattered clouds,270.74
broken clouds,270.86
broken clouds,270.47
broken clouds,270.21
broken clouds,270.29
broken clouds,270.75
broken clouds,271.66
broken clouds,272.68
broken clouds,273.38
broken clouds,273.97
broken clouds,274.68
broken clouds,275.12
broken clouds,274.64
overcast clouds,274.42
broken clouds,273.85
broken clouds,273.74
broken clouds,273.75
overcast clouds,273.77
overcast clouds,273.86
overcast clouds,273.92
overcast clouds,273.96
overcast clouds,273.81
overcast clouds,273.59
overcast clouds,273.75
light rain,273.97
light rain,274.05
light rain,273.77
moderate rain,273.67
moderate rain,273.82
heavy intensity rain,274.42
moderate rain,274.62
moderate rain,275.04
moderate rain,275.49
light rain,275.75
light rain,276.5
moderate rain,276.93
moderate rain,277.11
light rain,277.7
overcast clouds,277.74
light rain,277.34
overcast clouds,277.24
light rain,277.57
moderate rain,277.86
light rain,278.11
light rain,278.15
overcast clouds,278.13
broken clouds,277.63
light rain,276.75
light rain,276.05
scattered clouds,275.7
scattered clouds,275.04
scattered clouds,274.89
broken clouds,274.85
overcast clouds,276.01
light rain,276.88
overcast clouds,277.95
overcast clouds,278.91
overcast clouds,279.49
overcast clouds,279.5
light rain,279.28
light rain,279.17
light rain,278.63
moderate rain,277.75
moderate rain,277.76
moderate rain,277.46
moderate rain,277.77
moderate rain,277.89
moderate rain,277.92
moderate rain,277.93
moderate rain,278.17
moderate rain,278.17
moderate rain,278.31
moderate rain,278.46
moderate rain,278.42
scattered clouds,277.32
few clouds,277.1
light rain,277.43
light rain,278.13
scattered clouds,278.72
few clouds,279.77
few clouds,280.58
scattered clouds,281.3
light rain,281.59
overcast clouds,281.45
overcast clouds,281.06
overcast clouds,280.5
light rain,279.44
light rain,279.11
light rain,278.67
light rain,278.4
moderate rain,278.17
moderate rain,277.81
light rain,277.72
light rain,277.74
light rain,277.83
overcast clouds,278.26
light rain,278.91
light rain,279.48
broken clouds,279.26
moderate rain,279.35
broken clouds,279.46
broken clouds,279.93
broken clouds,280.54
scattered clouds,281.72
few clouds,282.39
broken clouds,282.63
broken clouds,282.88
scattered clouds,282.87
scattered clouds,282.42
few clouds,281.45
scattered clouds,280.11
broken clouds,279.64
overcast clouds,279.21
overcast clouds,278.6
overcast clouds,278.4
overcast clouds,278.38
overcast clouds,278.29
overcast clouds,278.38
moderate rain,278.54
moderate rain,278.13
heavy intensity rain,277.54
heavy intensity rain,276.91
moderate rain,276.72
moderate rain,277.37
heavy intensity rain,278.35
scattered clouds,279.31
light rain,280.82
light rain,281.55
broken clouds,282.43
overcast clouds,282.65
light rain,282.97
broken clouds,282.9
broken clouds,282.64
scattered clouds,281.96
broken clouds,280.59
broken clouds,280.27
few clouds,279.41
broken clouds,278.46
broken clouds,277.77
broken clouds,277.73
overcast clouds,277.34
overcast clouds,277.41
moderate rain,277.41
light rain,277.4
light rain,277.06
moderate rain,277.13
light rain,276.82
light rain,276.61
light rain,276.64
overcast clouds,277.18
overcast clouds,277.65
overcast clouds,278.47
overcast clouds,278.58
overcast clouds,279.47
light rain,279.56
moderate rain,278.48
moderate rain,278.12
moderate rain,278
moderate rain,278.19
moderate rain,278.43
moderate rain,278.71
moderate rain,279.12
broken clouds,279.24
moderate rain,279.32
heavy intensity rain,279.25
overcast clouds,277.95
overcast clouds,278.08
overcast clouds,277.85
overcast clouds,277.38
broken clouds,277.16
broken clouds,276.54
broken clouds,276.36
broken clouds,276.54
broken clouds,276.87
broken clouds,277.35
broken clouds,278.04
overcast clouds,278.15
overcast clouds,277.97
overcast clouds,277.83
overcast clouds,277.65
overcast clouds,277.47
overcast clouds,277.15
overcast clouds,276.79
overcast clouds,277.09
broken clouds,277.3
overcast clouds,277.08
overcast clouds,277.3
overcast clouds,277.88
overcast clouds,277.88
overcast clouds,277.44
overcast clouds,277.3
overcast clouds,277.73
overcast clouds,277.73
overcast clouds,277.52
overcast clouds,277.21
overcast clouds,277.03
overcast clouds,277
overcast clouds,277.5
broken clouds,277.83
overcast clouds,278.54
broken clouds,279.18
broken clouds,280
broken clouds,279.67
broken clouds,279.49
overcast clouds,279
overcast clouds,279
few clouds,278.55
scattered clouds,278.37
scattered clouds,277.95
scattered clouds,277.53
overcast clouds,277.95
overcast clouds,277.73
overcast clouds,277.95
overcast clouds,278.02
scattered clouds,278.02
scattered clouds,277.8
broken clouds,277.95
overcast clouds,277.95
overcast clouds,277.22
overcast clouds,277.22
overcast clouds,277.36
broken clouds,276.94
overcast clouds,276.76
overcast clouds,276.76
overcast clouds,277.04
overcast clouds,277.85
broken clouds,278.02
broken clouds,278.02
broken clouds,277.7
broken clouds,277.67
scattered clouds,277.71
scattered clouds,277.73
few clouds,277.37
few clouds,277.52
sky is clear,276.95
few clouds,277.16
scattered clouds,276.95
broken clouds,276.31
overcast clouds,276.31
scattered clouds,276.31
scattered clouds,276.31
few clouds,276.09
few clouds,275.87
few clouds,275.19
few clouds,275.69
few clouds,276.53
scattered clouds,277.39
scattered clouds,278.43
scattered clouds,278.86
scattered clouds,278.72
scattered clouds,279.35
scattered clouds,279.52
broken clouds,279.18
overcast clouds,278.36
overcast clouds,277.69
overcast clouds,278.1
overcast clouds,277.95
overcast clouds,276.97
overcast clouds,276.4
overcast clouds,276.17
overcast clouds,276.38
overcast clouds,276.8
overcast clouds,276.58
overcast clouds,276.95
overcast clouds,277.46
overcast clouds,277.53
overcast clouds,277.51
broken clouds,277.65
broken clouds,277.83
scattered clouds,277.82
scattered clouds,278.85
few clouds,279.56
scattered clouds,279.38
scattered clouds,279.96
broken clouds,280.1
scattered clouds,280.25
broken clouds,279.43
scattered clouds,279.1
broken clouds,278.43
broken clouds,278.95
broken clouds,278.51
broken clouds,278.73
broken clouds,278.08
scattered clouds,277.52
few clouds,276.73
few clouds,276.73
few clouds,276.31
few clouds,276.31
few clouds,275.83
scattered clouds,275.73
broken clouds,274.78
overcast clouds,274.82
overcast clouds,274.95
broken clouds,275.31
broken clouds,276.47
broken clouds,276.53
broken clouds,277.04
overcast clouds,277.36
overcast clouds,277.54
broken clouds,277.72
overcast clouds,278.03
overcast clouds,277
broken clouds,276.33
scattered clouds,275.96
scattered clouds,275.53
broken clouds,275.81
scattered clouds,275.23
scattered clouds,275.23
overcast clouds,275.23
overcast clouds,275.38
overcast clouds,274.95
overcast clouds,274.8
overcast clouds,274.95
overcast clouds,274.51
overcast clouds,273.69
overcast clouds,273.15
overcast clouds,273.19
overcast clouds,273.19
overcast clouds,273.47
overcast clouds,273.97
overcast clouds,274.3
overcast clouds,274.58
overcast clouds,274.73
overcast clouds,274.73
overcast clouds,274.41
overcast clouds,274.27
overcast clouds,274.27
overcast clouds,273.8
overcast clouds,274
overcast clouds,274
overcast clouds,273.95
overcast clouds,273.81
overcast clouds,273.59
overcast clouds,273.59
overcast clouds,273.8
overcast clouds,273.8
overcast clouds,273.58
overcast clouds,273.58
overcast clouds,272.35
overcast clouds,272.35
overcast clouds,272.35
overcast clouds,273.07
overcast clouds,273.14
overcast clouds,273.28
overcast clouds,273.27
overcast clouds,273.69
overcast clouds,273.79
overcast clouds,273.59
overcast clouds,273.44
overcast clouds,273.43
overcast clouds,273.36
overcast clouds,273.48
overcast clouds,273.44
overcast clouds,273.42
overcast clouds,273.42
overcast clouds,273.38
overcast clouds,273.5
overcast clouds,273.42
overcast clouds,273.46
broken clouds,273.37
overcast clouds,273.47
overcast clouds,273.51
overcast clouds,273.11
overcast clouds,272.95
overcast clouds,272.94
overcast clouds,273.16
overcast clouds,273.39
overcast clouds,273.71
overcast clouds,274.07
overcast clouds,273.99
overcast clouds,274.04
overcast clouds,273.93
overcast clouds,273.95
overcast clouds,273.89
overcast clouds,273.89
overcast clouds,273.74
overcast clouds,273.7
overcast clouds,273.7
overcast clouds,273.93
overcast clouds,273.97
overcast clouds,274.03
overcast clouds,273.82
broken clouds,273.9
scattered clouds,273.78
scattered clouds,273.7
scattered clouds,273.5
scattered clouds,273.23
broken clouds,273.05
broken clouds,273.2
broken clouds,274.23
scattered clouds,275.65
scattered clouds,276.35
moderate rain,277.63
heavy intensity rain,278.25
moderate rain,278.63
moderate rain,278.73
moderate rain,278.26
scattered clouds,277.66
scattered clouds,276.5
few clouds,275.66
sky is clear,275.16
sky is clear,275.01
overcast clouds,274.86
overcast clouds,274.77
overcast clouds,274.61
overcast clouds,274.43
overcast clouds,273.89
overcast clouds,274.23
overcast clouds,274.17
overcast clouds,274.03
overcast clouds,273.85
overcast clouds,274.06
overcast clouds,274.17
overcast clouds,274.84
overcast clouds,276.54
overcast clouds,277.31
overcast clouds,278.68
overcast clouds,279.05
overcast clouds,279.57
overcast clouds,280.15
overcast clouds,279.69
overcast clouds,279.1
overcast clouds,277.98
broken clouds,277.41
broken clouds,276.77
broken clouds,276.54
broken clouds,276.44
broken clouds,276.44
broken clouds,276.8
overcast clouds,276.95
overcast clouds,277.16
overcast clouds,277.31
broken clouds,277.16
broken clouds,276.95
overcast clouds,275.9
broken clouds,276.07
overcast clouds,276.21
overcast clouds,277.43
overcast clouds,278.57
overcast clouds,280.13
overcast clouds,280.81
overcast clouds,281.13
overcast clouds,280.77
overcast clouds,281.09
broken clouds,280.97
broken clouds,280.44
broken clouds,279.38
overcast clouds,278.37
overcast clouds,278.3
broken clouds,278.37
overcast clouds,278.09
scattered clouds,278.37
broken clouds,277.95
overcast clouds,277.37
overcast clouds,277.35
broken clouds,277.36
overcast clouds,277.15
broken clouds,276.93
few clouds,276.14
few clouds,276.42
few clouds,276.57
scattered clouds,278.35
scattered clouds,279.17
scattered clouds,279.84
few clouds,280.28
few clouds,280.74
few clouds,281.77
few clouds,281.91
few clouds,281.56
sky is clear,281.09
sky is clear,280.05
sky is clear,280.22
sky is clear,280
sky is clear,278.25
sky is clear,278.24
sky is clear,277.73
sky is clear,277.74
sky is clear,277.31
few clouds,276.74
few clouds,276.02
scattered clouds,276.25
